id,created_at,ratee,rater,date,rating,athleticism_rating,rolling_rating,awareness_rating,decision_rating,effort_rating,comments,status
1951,,512,586,2023-08-01,3.0,,,,,,"looks good! Showing to his back partner, anticipating player, good decisions. Good speed and high effort!",Complete
1950,,617,586,2023-08-01,3.0,,,,,,"good rolls, looks pretty good out there. Good job noticing Karatsev wants more balls than 4 on his end for tiebreak!!! Overall a really good stadium shift!",Complete
1949,,547,586,2023-08-01,2.5,,,,,,"good tiebreak! Didn’t see any significant mistakes from him, it was a good shift!",Complete
1948,,565,586,2023-08-01,3.5,,,,,,good hands! A little over-aggressive with going to net instead of back to his postion. Otherwise he was very good.,Complete
1947,,564,586,2023-08-01,1.5,,,,,,hesitating and making some wrong decisions on crossing/balls between net and back that are leading to confusion with net partner and back. Actually he’s getting out of position constantly.,Complete
1946,,635,586,2023-08-01,4.5,,,,,,"fumbled a pick up at net early. Making excellent decisions, compensating for a net partner that’s making some questionable decisions. Rolls are perfect. She looks excellent out there.",Complete
1945,,559,586,2023-08-01,3.0,,,,,,missed a few balancing opportunities with Benjy when he was looking to make a late balance but she didn’t see him. Another bad balance/roll later. Still looks quite good but making some errors.,Complete
1944,,528,586,2023-08-01,2.5,,,,,,"LOVE the eagerness to catch in warmups! She was trying to catch Kevin Anderson serves, and I think that’s awesome, will be great when she’s on stadium shifts, keeping balls from the net. didn’t get to see as much of her as I would’ve liked, giving a 2.5 star but need to see more to be sure.",Complete
1943,,527,586,2023-08-01,3.0,,,,,,"LOVE the eagerness to catch in warmups! She was trying to catch Kevin Anderson serves, and I think that’s awesome, will be great when she’s on stadium shifts, keeping balls from the net. She looks pretty confident out there.",Complete
1942,,616,586,2023-08-01,2.5,,,,,,"looked really good out there for a second day rookie! She was showing for her back partner already, seemed comfortable with the pace of play.",Complete
1941,,612,586,2023-08-01,2.0,,,,,,"had a good tiebreak! Was actively checking who had balls, looked pretty aware. Just made a correct player first decision after a first step to try and catch a ball. Blocking the ad, not standing on the mark. Still some hesitation, but a significant improvement from last time I saw her.",Complete
1940,,549,586,2023-08-01,3.0,,,,,,rolls are silky smooth. Relatively uneventful shift but he looked good for the duration. Giving a 3 but he wasn’t challenged so possible this is a little high.,Complete
1939,,535,586,2023-08-01,2.0,,,,,,"not great athleticism. Ok court awareness but always looks rushed. He’s really bad at catching, so many fumbles. Decent understanding/confidence. He’s the low end of the 2s for me.",Complete
1938,,534,586,2023-08-01,3.5,,,,,,"great job on a net roll/back throw at the same time, you could tell he was trying to decide which would be worse to leave, made a good call and then actually caught them both anyways. Super high effort",Complete
1937,,513,586,2023-08-01,3.0,,,,,,"she’s going HARD out there, full out effort on faults in between backs. Good balancer, good awareness. She catches with her palm down instead of up which causes a few missed rolls.",Complete
1936,,561,586,2023-08-01,2.5,,,,,,Rohit has been cutting it close on coming to a few shifts which is somewhat annoying. Still don’t feel like I’m getting maximum effort out of him either. When he’s going all out it looks great but need to see it more.,Complete
1935,,568,586,2023-08-01,3.5,,,,,,"As a ballkid soham was really good. He was decisive, fast, didn’t have any issues matched up with weaker teammates. As a second in command, soham is not ready. Didn’t have anything to contribute in the post shift meetings, very quiet. He’s not on my captain radar for coming years at this point.",Complete
1934,,628,586,2023-08-01,1.5,,,,,,Still making rookie mistakes pretty frequently.,Complete
1933,,519,586,2023-08-01,2.0,,,,,,"standing in front of ad not on X. Situational awareness not great, didn’t notice a game was over, things like that. Balancing ok but a little slow, good tosses tho. On the weaker side of the 2 ratings for me.",Complete
1932,,623,586,2023-08-01,2.0,,,,,,"good hands, athleticism, attitude. You can tell he’s still a rookie with some of the hesitations and minor mistakes in balancing. He’s looking pretty good tho, clearly paying attention to me and trying to do some of the things I do.",Complete
1931,,552,586,2023-08-01,4.0,,,,,,"rolls are silky smooth. Slightly too cautious on a few roll/wait decisions but prefer that to being risky. High effort, good crossing decisions. Good speed and athleticism",Complete
1930,,548,575,2023-08-02,2.0,2.5,2.5,2.0,1.5,2.5,head moving during points. Needs to pay more attention to the score.  Also needs to bees hesitant when going for balls,Complete
1929,,518,575,2023-08-02,3.0,3.5,3.5,3.5,3.5,3.0,little over aggressive when it comes to balancing. didn’t make an effort to put up umbrellas on doubles matches change overs,Complete
1928,,553,575,2023-08-01,4.5,5.0,4.0,5.0,4.5,4.5,Was excellent all day but would like to see him be slightly faster moving balls around,Complete
1927,,560,575,2023-08-01,2.0,2.0,1.5,1.5,2.0,3.0,needs to pay more attention to the score she rolled a couple balls down the wrong way. Also needs to move away from play when receiving balls from the net,Complete
1926,,613,597,2023-08-01,3.0,,,,,,,Complete
1925,,554,597,2023-08-01,4.5,,,,,,Very good,Complete
1924,,636,597,2023-08-01,4.0,,,,3.5,,Really good. Docking her a bit on decision making for a silly poach at net,Complete
1923,,619,597,2023-08-01,3.0,,,,,,,Complete
1922,,514,597,2023-08-01,4.0,,,,,,Really good today,Complete
1921,,544,597,2023-08-01,2.5,,,,,,Frustrated with some of his decisions and lack of awareness. Felt like i was covering him a bit because I reacted more quickly than him at net,Complete
1920,,524,597,2023-08-01,4.0,,,4.0,4.5,4.0,So good today again,Complete
1919,,562,582,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,"Srivanth is one of the best nets I've worked with over the last 4 days. He's very quick, he is excellent at communicating on the court (looks, shows hands, etc) he's a very good ball roller and has overall good court sense. He asks how he can improve and wants to do a good job. He is also always on time and pleasant to be around.",Complete
1918,,529,582,2023-08-01,3.0,4.0,3.0,3.0,3.0,4.0,"Tristen tries and has the basics. He just needs more time on the court. He needs to be more aggressive when going for balls, needs to walk towards the player when feeding them the balls, and needs to be a bit more aware of what is going on with his partner and the court as a whole.
That said, he's a nice kid and is trying.",Complete
1917,,635,604,2023-08-01,3.5,4.0,,3.0,3.5,,"Did a nice job, missed some of the finer details but happy",Complete
1916,,536,604,2023-08-01,4.0,,,4.5,4.5,,,Complete
1915,,628,582,2023-08-01,2.0,3.0,2.0,2.0,2.0,4.0,"Julia is enthusiastic but lacks discipline and common sense. She gets over anxious and makes mistakes. She tried to open two umbrellas at the same time and hit a player in the head. Why did she try to open two at one time, rather than wait a second and let the other team member get the other umbrella? Who knows! (This was a Doubles match.) 
On several occasions she rolled to the backs when the player was at the baseline bouncing the ball preparing to serve. 
If she rolls more than one ball, they are all over the place. 
She's enthusiastic; just not very good and seems to lack some common sense.",Complete
1914,,522,644,2023-08-01,3.0,,,,,,Pretty slow to recognize changeovers and game ends but decent,Complete
1913,,547,644,2023-08-01,2.5,,,,,,Pretty spacey early on but really locked in for stadium with good hustle and decision making. Wanders off far too much though…,Complete
1912,,620,581,2023-08-01,4.0,,,,,,Another great shift today to close out Harris court. Excellent balancing and court awarness.,Complete
1911,,544,604,2023-08-01,2.5,2.0,,2.5,,,"Limited athleticism, but actually seemed to get everything right on this shift.",Complete
1910,,617,644,2023-08-01,2.5,,,,,,Good enthusiasm but still figuring some things out on how long to hold up balls and on game ends and changeovers,Complete
1909,,620,604,2023-08-01,3.5,,,3.0,,4.5,"Effort sky high. Only thing is he is over eager at times. For example, so frantic to get back to spot that he crowds player toweling.",Complete
1908,,559,644,2023-08-01,3.5,,,,,,"Solid, but subpar tosses and occasional inaccurate balance",Complete
1907,,564,644,2023-08-01,4.0,,,,,,Very good day with good hustle,Complete
1906,,525,644,2023-08-01,4.0,,,,,,"Good hands, good hustle. Whole team needed to come in on changeovers faster",Complete
1905,,635,644,2023-08-01,4.0,,,,,,Really solid and almost always doing the right thing. Only put three balls on service side one time on tiebreak,Complete
1904,,607,592,2023-08-01,2.0,2.0,1.5,1.5,1.5,2.5,doesn’t show hands during tiebreak. Doesn’t pay attention to nets during tiebreak. Doesn’t know when to roll balls during tiebreak,Complete
1903,,631,592,2023-08-01,2.0,2.0,2.0,1.5,2.0,2.0,doesn’t know when balls change sides during tiebreak. Not paying attention at times,Complete
1902,,541,592,2023-08-01,0.5,0.5,0.5,0.5,0.5,0.5,hesitates on when to cross net. Poaches. Slow reaction. Bouncy rolls. Brought phone to court. Did not prioritize balls from the back and went for ball at the net during an even game ball change and made the back run to the net to roll.,Complete
1901,,637,575,2023-08-01,1.5,3.0,3.0,1.5,1.5,3.0,head moving during points. Hesitant when going for balls. Some very unnecessary switches. Needs to look both ways after getting a ball,Complete
1900,,572,575,2023-08-01,4.5,4.0,4.5,5.0,4.5,5.0,Was excellent all day would like to see him be a little more aggressive going for balls when they bounce off of the wall,Complete
1899,,554,594,2023-08-01,4.0,3.0,4.0,4.0,4.0,4.0,I like this guy :) I would get mildly hospitalized for him,Complete
1898,,613,603,2023-08-01,4.0,,,,,,Surprisingly good,Complete
1897,,607,594,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,Can we keep Liza for the rest of the tournament please she's really good,Complete
1896,,619,594,2023-08-01,3.0,3.0,4.0,4.0,3.0,4.0,"He might have started out in position number two today, but he was anything but a poop on court",Complete
1895,,524,603,2023-08-01,4.0,,,,,,Really good!,Complete
1894,,607,603,2023-08-01,3.0,,,,,,"OK, not great but certainly not a hindrance",Complete
1893,,557,594,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,Joy is a... pleasure to work with hehehhehe,Complete
1892,,636,603,2023-08-01,4.0,4.0,,5.0,5.0,5.0,4.5! Really good!,Complete
1891,,544,594,2023-08-01,3.0,4.0,3.0,3.0,3.0,4.0,He ain't bad! Made a lil goof on stadium but he aight,Complete
1890,,524,594,2023-08-01,4.0,4.0,3.0,4.0,4.0,5.0,This is a definitively good ballperson,Complete
1889,,550,603,2023-08-01,4.0,,,,,,Good,Complete
1888,,636,594,2023-08-01,5.0,5.0,4.0,5.0,4.0,5.0,OH YEAH,Complete
1887,,613,594,2023-08-01,3.0,4.0,3.0,4.0,3.0,4.0,I enjoy working with this excellent individual,Complete
1886,,557,603,2023-08-01,4.0,,,,,,Really good!,Complete
1884,,554,603,2023-08-01,4.0,5.0,4.0,4.0,5.0,5.0,Wanted 4.5 starts but couldn't get it to work. He's much improved in where he stands on the serve side over yesterday,Complete
1883,,550,594,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,BRO IS GOOD,Complete
1882,,514,594,2023-08-01,3.0,4.0,3.0,4.0,3.0,4.0,HUGE improvement from yesterday! He told me he took yesterday's feedback to heart and it really showed which warmed my heart,Complete
1881,,544,603,2023-08-01,2.0,4.0,3.0,2.0,2.0,4.0,"Doesn't look both ways, indecisive",Complete
1880,,514,603,2023-08-01,4.0,,,,,,Great!,Complete
1879,,621,575,2023-08-01,2.5,3.0,3.0,2.5,3.0,3.5,isn’t making it obvious she has balls in her hand. Not putting last ball in play down,Complete
1878,,554,602,2023-08-01,4.0,,,,,,Very smooth across the board,Complete
1877,,622,593,2023-08-01,3.0,3.0,3.0,2.0,2.0,3.5,,Complete
1876,,513,593,2023-08-01,4.0,5.0,4.0,4.0,4.0,5.0,,Complete
1875,,578,593,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,,Complete
1874,,551,593,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,Was an excellent net!,Complete
1873,,536,593,2023-08-01,4.5,5.0,4.0,5.0,4.0,5.0,,Complete
1872,,634,593,2023-08-01,3.5,4.0,2.0,4.0,3.0,4.0,,Complete
1871,,630,593,2023-08-01,3.0,2.0,3.0,2.0,3.0,4.0,Tried hard but not too aware. But mistakes he made he was aware of.,Complete
1870,,620,593,2023-08-01,4.5,4.0,4.0,5.0,4.0,5.0,Nice kid.  Pleasure to have on a team.,Complete
1869,,523,593,2023-08-01,4.0,5.0,3.5,4.0,3.5,4.0,,Complete
1868,,571,581,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,Looked sharp out there today. Great balancing and quick reaction time. Super quick on court as well,Complete
1867,,618,581,2023-08-01,4.5,4.0,4.0,4.5,4.5,5.0,"Excellent last day. Didn't see any mistakes, great court awareness",Complete
1866,,513,581,2023-08-01,3.5,3.5,4.0,3.0,3.5,4.0,Quick rolls and quick reaction times. Good balancing,Complete
1865,,626,581,2023-08-01,3.0,3.0,3.0,2.5,2.5,3.0,Overall good day. His communication and court awarness improved considerably over day. Good freeze frame. Two good tiebreaks but still working on rolling the ball he has to the back first before running to get the ball last in play.,Complete
1864,,625,581,2023-08-01,1.5,,,,,,Was only on my team for warmup and first three games but was not looking after points. Left balls stranded on the receiving side,Complete
1863,,634,604,2023-08-01,4.0,,,4.5,,,Some nice awareness touches (poach when partner has ball),Complete
1862,,630,604,2023-08-01,1.0,,,,0.5,,Probably one of the ballkids I trust least for decision making at this point.,Complete
1861,,523,604,2023-08-01,3.5,,,,,,,Complete
1860,,573,604,2023-08-01,4.0,3.5,,3.5,4.0,4.0,,Complete
1859,,551,604,2023-08-01,3.5,2.0,,4.0,4.0,,,Complete
1858,,536,604,2023-08-01,4.0,4.0,,4.5,4.5,,A lot of trust in his decision making,Complete
1857,,634,601,2023-08-01,4.5,,,,,,,Complete
1855,,551,601,2023-08-01,4.0,,,,,,,Complete
1854,,573,601,2023-08-01,4.0,,,,,,,Complete
1853,,634,604,2023-08-01,4.0,4.0,,4.5,4.5,,Was one of nets I trusted most on a team that otherwise struggled,Complete
1852,,523,601,2023-08-01,4.0,3.5,,5.0,5.0,,,Complete
1851,,591,604,2023-08-01,3.5,2.5,,4.0,4.0,3.0,,Complete
1850,,584,604,2023-08-01,1.0,0.5,,,,,Pretty hard to put him out on court with just the huge athletic limitations.,Complete
1849,,620,604,2023-08-01,4.0,4.0,,3.5,,4.5,He’s surprisingly competent and capable for 1st year.,Complete
1848,,589,602,2023-08-01,5.0,,,,,,Nicholson is really underrated,Complete
1847,,552,602,2023-08-01,4.0,,,,,,Flawless supertiebreak,Complete
1846,,549,602,2023-08-01,4.0,,,,,,Ran a super tiebreaker flawlessly,Complete
1845,,630,601,2023-08-01,3.5,,,3.0,,,Not looking around court between points.,Complete
1844,,630,604,2023-08-01,1.0,,,,,,,Complete
1843,,630,604,2023-08-01,2.0,3.0,,0.5,1.0,3.0,Doesn’t do the things he needs to do in court to not make mistakes.,Complete
1842,,536,601,2023-08-01,4.5,4.5,,5.0,,5.0,,Complete
1841,,584,604,2023-08-01,1.0,0.5,,4.0,4.0,1.5,Horrific shift in stadium. Face plant. Slow. Missed ball balances. Missed last ball down.,Complete
1840,,593,604,2023-08-01,3.5,2.0,,4.5,4.5,3.0,,Complete
1839,,519,602,2023-08-01,3.5,,,,,,Mistake free. Not recognizing the most advanced stuff (ball shift after 6-2 before supertiebreaker),Complete
1838,,623,602,2023-08-01,3.0,,,,,,Fed ball last in play. Otherwise looks really good,Complete
1837,,605,602,2023-08-01,4.0,,,,,,Does everything right,Complete
1836,,607,602,2023-08-01,3.5,,,,,,Strong shift,Complete
1835,,578,601,2023-08-01,5.0,,,,,,,Complete
1834,,564,601,2023-08-01,4.0,,,,,,,Complete
1833,,547,601,2023-08-01,3.5,5.0,,,,5.0,,Complete
1832,,629,582,2023-08-01,3.0,4.0,3.0,3.0,3.0,5.0,"Emily is enthusiastic but perhaps too confident in her knowledge and ability. She tends to interject and impose her will when it isn't needed or requested. Several times she overwhelmed the backs with way too many balls when she should have held one or possibly two. When this was brought to her attention, she tried to skirt responsibility. She kept taking charge when she should have been following instructions and learning.
She is athletic, fast, and has ability, she just needs to interject herself a bit less. Using this comparison again....I would not have her on my work team.",Complete
1831,,616,604,2023-08-01,3.5,,,,,,No issues or anything during shift. Did fine!,Complete
1830,,566,604,2023-08-01,3.5,,,,,,,Complete
1829,,527,604,2023-08-01,4.0,3.0,,,,4.5,"Quick and decisive. Not the most athletic,  it good effoet",Complete
1828,,616,601,2023-08-01,3.0,,,,,,A little hesitant but good awareness,Complete
1827,,622,582,2023-08-01,3.0,4.0,4.0,3.0,3.0,4.0,"Matthew is a nice kid and is receptive to advice on how to improve. He just needs more time and confidence. Needs to walk out closer to the player, needs to feel confident enough to signal the net that he can't handle any more balls, etc. (We had a few occasions when the net rolled him 4 balls while he was serving the player the one ball he had. It was a bit of a cluster because the net should not have sent 4 balls down. He was overwhelmed and the other back did not slide over to help. This was discussed with all parties involved and it did improve.",Complete
1826,,546,604,2023-08-01,2.5,,,,,,"Hesitation, not making good calls on crossing. Didn’t go after one at all and Jessica Zhang covered for her out of back.",Complete
1825,,566,601,2023-08-01,4.0,,,,,,,Complete
1824,,588,601,2023-08-01,4.0,,,,,,,Complete
1823,,546,601,2023-08-01,3.0,,,,,,,Complete
1822,,520,601,2023-08-01,4.5,,,,,,,Complete
1821,,558,601,2023-08-01,4.0,,,,,,,Complete
1820,,528,601,2023-08-01,4.0,,,,,,,Complete
1819,,527,601,2023-08-01,4.0,,,,,,,Complete
1816,,580,601,2023-08-01,3.5,,,,,,,Complete
1815,,580,604,2023-08-01,4.5,,,,,,,Complete
1814,,625,582,2023-08-01,4.0,5.0,5.0,3.0,4.0,4.0,"Michael is a good net but all day we emphasized for everyone to show hands and look back and forth. He did not do this. When we had team meetings...which were short and to the point, he looked bored and as if he wasn't paying attention. Was his behavior disruptive -no, but it was annoying and somewhat arrogant. I would not have him on my team at work. More a solo guy than a team player.",Complete
1813,,528,604,2023-08-01,3.5,,,,,,,Complete
1812,,558,604,2023-08-01,3.5,,,,,,,Complete
1811,,534,604,2023-08-01,4.0,,,,,,,Complete
1810,,535,604,2023-08-01,3.5,,,,,,,Complete
1809,,549,604,2023-08-01,4.0,,,,,,,Complete
1808,,596,604,2023-08-01,4.5,,,,,,,Complete
1807,,549,601,2023-08-01,4.0,,,,,,,Complete
1806,,632,601,2023-08-01,4.0,,,5.0,,,,Complete
1805,,519,601,2023-08-01,4.0,,,,,,,Complete
1804,,535,601,2023-08-01,4.0,,,,,,,Complete
1803,,534,601,2023-08-01,4.0,,,4.0,,,,Complete
1802,,523,602,2023-08-01,3.0,,,,,,"Not immediate recognition of balls coming her way, but otherwise flawless",Complete
1801,,573,602,2023-08-01,4.5,,,,,,On top of everything,Complete
1800,,609,575,2023-08-01,2.5,3.0,3.5,2.5,2.5,4.0,isn’t putting last ball in play down. Isn’t making an effort to put up umbrellas on doubles matches,Complete
1799,,562,602,2023-08-01,3.5,,,,,,V fast but poached a bit too much,Complete
1798,,606,602,2023-08-01,3.5,,,,,,Moved really well,Complete
1797,,582,602,2023-08-01,4.0,,,,,,Very calm leader with excellent pre-organization,Complete
1796,,629,602,2023-08-01,3.5,,,,,,Really solid but not necessarily lights out,Complete
1795,,521,602,2023-08-01,3.0,,,,,,Better today with some bobbles,Complete
1794,,639,602,2023-08-01,4.0,,,,,,Handled corner camera insanity well,Complete
1793,,529,602,2023-08-01,3.0,,,,,,Unchallenged mistake free,Complete
1792,,614,581,2023-08-01,2.0,2.0,1.5,1.5,1.5,2.5,"Did improvement slightly over the day, but still was having court awarness issues. Balancing and communicating did improve but there were still of significant hesitation",Complete
1791,,563,581,2023-08-01,2.5,,,,,,"Had a rough first shift today, but after speaking to him and explaining that he had the most experience of the 3 nets and I wanted him to step up and lead the nets for the stadium shift, he followed through. He did a better job communicating with the team and offered feedback during the team meeting",Complete
1790,,608,581,2023-08-01,3.5,3.5,2.5,4.0,3.5,4.0,Great awarness and good court communication. Showing off those skills from other tournaments,Complete
1789,,620,581,2023-07-31,3.5,,,,,,Excellent stadium shift. Did a great job handling the strange Azerenka quirk of wanting all 6 balls on the Ad side.,Complete
1788,,542,600,2023-08-01,3.5,,3.5,,,3.5,Generally solid shift. No issues of note,Complete
1787,,541,600,2023-08-01,2.0,,,,2.0,,Makes some questionable decisions that I would expect from rooks,Complete
1785,,515,600,2023-08-01,4.0,4.0,,,4.0,4.0,Seeing really good hustle. Running back to his position. Made a really smart move to run to the net to roll to the back on a service change because the net was busy getting a ball in the net,Complete
1784,,557,602,2023-08-01,4.0,,,,,,On top of everything across the board,Complete
1783,,524,602,2023-08-01,4.5,,,,,,Another lights out shift,Complete
1782,,550,602,2023-08-01,4.0,,,,,,"Sharp, aware",Complete
1781,,626,581,2023-08-01,3.0,,,,,,"Did a good job on a tiebreak on stadium. A few minor issues such as not rolling a ball before retrieving a new one, momentary hesitation when players switch sides",Complete
1780,,546,593,2023-08-01,3.5,4.0,2.0,3.0,3.0,4.0,Rolled a few times between first and second serve.,Complete
1779,,515,593,2023-08-01,3.5,4.0,3.0,3.0,3.0,4.0,,Complete
1778,,544,593,2023-08-01,4.0,4.0,4.0,5.0,4.0,5.0,,Complete
1777,,584,593,2023-08-01,3.0,2.0,3.0,3.0,2.0,2.0,Deb can be lazy with his movement and court awareness.  He seemed distracted and during post match huddle was confrontational and did not take correction.  I didn’t expect that from a veteran.,Complete
1776,,553,604,2023-08-01,4.0,,,,,,Shows a lot of confidence,Complete
1775,,621,604,2023-08-01,1.5,2.0,,1.5,1.5,3.0,Spaced out on rolling ball on an easy/obvious situation. Missed a player first.,Complete
1774,,637,604,2023-08-01,3.0,,,2.0,,,"Little things missed. Like if paired net is stuck dealing with fan, you need to run to other side to start point.",Complete
1773,,630,644,2023-08-01,0.5,,,0.5,0.5,,Lining up for autograph on court in uniform,Complete
1772,,614,600,2023-08-01,2.0,,,2.0,,,Still having some awareness issues. Didn’t see the back balancing a ball and it went right by him,Complete
1771,,614,600,2023-08-01,3.0,,,3.0,,,Hasn’t seemed to catch on to the players repetitive habits,Complete
1770,,563,600,2023-08-01,3.0,,,3.0,3.0,,Having a bit of a rough shift. Lacking awareness and decisiveness that I’ve seen him have.,Complete
1769,,608,600,2023-08-01,2.0,,,2.0,,,"Gets kinda space-y at times. Had a rough time getting balls down court on a service change. Way overcorrected for his earlier rolls
Into the players feet.",Complete
1768,,615,600,2023-08-01,2.5,,,2.5,,,"Doesn’t seem to be completely
Confident in what to do. Had to look at the other back to validate that it was a service change",Complete
1767,,626,600,2023-08-01,4.0,,4.0,4.0,4.0,4.0,Did a great job of applying a comment from Fergus. Rolled the ball in his hand first during a service change before getting the rest of the balls from the back,Complete
1766,,608,600,2023-08-01,2.5,2.5,,,,2.5,Doesn’t have a ton of speed. I feel like he could increase the intensity,Complete
1765,,552,593,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,,Complete
1764,,613,602,2023-08-01,3.5,,,,,,Really on top of things,Complete
1763,,632,602,2023-08-01,3.5,,,,,,Wants to be so good. Good awareness,Complete
1762,,545,602,2023-08-01,2.5,,,,,,Weird standing in the back but nothing tragic,Complete
1761,,574,602,2023-08-01,4.0,,,,,,Super locked in,Complete
1760,,612,602,2023-08-01,3.0,,,,,,"Best I've seen her, some slowness but handled ball heavy situations well",Complete
1759,,528,600,2023-08-01,3.5,,3.5,3.5,,3.5,Another solid shift. Not presented with much challenge though,Complete
1758,,611,602,2023-08-01,3.0,,,,,,Still a better bet but more comfortable at back today,Complete
1757,,527,600,2023-08-01,3.5,,3.5,3.5,,3.5,Another solid shift. Not presented with much challenge though,Complete
1756,,534,602,2023-08-01,4.5,,,,,,Fast sharp great hands,Complete
1755,,516,602,2023-08-01,3.0,,,,,,Weak hands and some missed balancing. Paying attention though,Complete
1754,,535,602,2023-08-01,3.5,,,,,,Really solid with a few missed chances at balancing,Complete
1753,,624,600,2023-08-01,3.0,,,3.0,,,Inconsistent awareness. Sometimes rally great and other times not so much,Complete
1752,,614,581,2023-08-01,1.5,,,,,,Rating after first rotation. Low court awarness. Does not look for balancing throws. Unsure of score and when to roll balls to the other side. Little communication.,Complete
1751,,624,600,2023-08-01,2.0,,2.0,2.0,2.0,,Was handling 4 balls on the service change and spent too much time trying to find one that went under the camera. Player had to wait for balls to get rolled to the back,Complete
1750,,624,600,2023-08-01,3.5,,3.5,,3.5,,Does a really great job of rolling lightly to the back when they are serving the player. Has helped his teammates out a lot,Complete
1749,,521,593,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,,Complete
1748,,563,593,2023-08-01,4.0,4.0,4.0,4.0,3.0,4.0,,Complete
1747,,528,600,2023-08-01,3.5,3.5,3.5,3.5,,3.5,Had an all around solid shift. Pretty good awareness and speed. Good bounces to the player and generally pretty quick,Complete
1746,,549,593,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,,Complete
1745,,608,593,2023-08-01,5.0,4.0,4.0,5.0,4.0,5.0,,Complete
1744,,623,593,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,,Complete
1743,,623,593,2023-08-01,4.0,4.0,4.0,4.0,4.0,4.0,,Complete
1742,,566,593,2023-08-01,3.5,4.0,4.0,3.0,3.5,4.0,,Complete
1741,,527,600,2023-08-01,3.5,3.0,3.5,3.5,,3.5,Having a pretty solid all around shift. Not the fastest but has good awareness and puts in good effort,Complete
1740,,573,593,2023-08-01,5.0,5.0,5.0,5.0,5.0,5.0,,Complete
1739,,617,593,2023-08-01,3.5,4.0,3.0,4.0,4.0,4.0,,Complete
1738,,616,600,2023-08-01,1.5,,,1.5,,,Had another instance of not looking around her space to see if any balls had come her way. The camera on stadium. Chair umpire had to say something a few times to get her attention,Complete
1737,,553,592,2023-07-31,3.5,3.5,3.5,3.5,3.5,3.5,Great overall,Complete
1736,,572,592,2023-07-31,3.5,3.5,3.0,3.5,3.5,4.0,Great overall,Complete
1735,,521,592,2023-07-31,3.0,3.5,3.0,2.0,3.5,3.0,Solid overall. Doesn’t show hands to nets during tiebreak.,Complete
1734,,559,592,2023-07-31,2.5,3.0,3.0,2.0,2.0,3.0,presenting between serves. Didn’t shift for service warmups. Rolled between serves.,Complete
1733,,532,592,2023-07-31,2.5,2.5,2.5,1.5,2.5,2.5,needs to pick balls up when player is not looking at him.,Complete
1732,,626,581,2023-08-01,2.5,3.0,2.5,2.5,2.0,3.0,Good net stadium shift for a rookie. Some hesitation on when to cross but quick reaction time,Complete
1731,,548,581,2023-07-31,2.5,3.0,2.5,2.5,2.5,3.0,Decent net stadium shift. Slight communication confusion with net partner,Complete
1730,,622,574,2023-08-01,1.0,0.5,0.5,2.0,1.0,3.0,"Has gotten better since Sunday. Rolls are really poor. Unaware. Athleticism is lacking. Hands are poor, to say the least. More bobbles than clean catches on easy balls. Doesn’t move towards the ball when the player gives it back to him, instead let’s the ball roll slowly towards him. Had better awareness on tiebreaks knowing when the balls needed to switch ends 50% of the time (the other 50% of the time he didn’t know, so there’s a long way to go for him).",Complete
1729,,513,574,2023-08-01,4.0,3.0,4.0,3.0,2.5,3.5,"Good athleticism. Some hesitation during tiebreaks or end of games where multiple outcomes of a point mean different things need to happen. Seems like she reacts late at times, but is overall very solid.",Complete
1728,,536,592,2023-07-31,3.0,3.5,2.5,3.0,2.5,3.5,No major mistakes. Solid overall,Complete
1727,,534,574,2023-08-01,4.0,4.0,4.0,4.0,4.0,5.0,Great athleticism and hands. Good rolls. Extremely aware.,Complete
1726,,559,592,2023-07-31,3.0,3.0,3.5,3.0,3.0,3.0,"No major mistakes. Rolls can be great, but can be inconsistent at times.",Complete
1725,,578,574,2023-08-01,3.5,3.0,4.0,2.0,2.0,2.5,Multiple times during the day where he was unaware that there was a ball on his side that needed to be rolled to him. Failed to look both ways very often. Good on tiebreaks with holding a ball.,Complete
1724,,568,574,2023-08-01,4.0,4.0,4.5,4.5,4.5,4.5,"Great back. Very aware and helpful during a tiebreak. Good hands, great rolls.",Complete
1723,,551,574,2023-08-01,2.5,2.5,2.5,2.5,2.5,2.5,Did not see much but helped to run a smooth tiebreak with a clean freeze frame.,Complete
1722,,548,592,2023-07-31,2.5,3.0,2.0,1.5,2.0,2.0,Spaces out.,Complete
1721,,546,574,2023-08-01,2.0,2.0,3.0,2.5,1.0,4.0,Had a solid day. A few hiccups with rolling between serves but mainly due to nerves of being on stadium for a big match. Always looking to learn and improve.,Complete
1720,,633,574,2023-08-01,2.5,2.5,2.5,2.5,2.5,2.5,Very mid.,Complete
1719,,626,574,2023-08-01,3.0,3.0,3.0,3.0,3.0,3.0,Solid net. Fit in well with a team of 5 captains for a late night shift. Did not look out of place.,Complete
